time,temperature,humidity,pm10,pm2_5,no2,co,aqi,traffic_index,hour,day,month,day_of_week,is_weekend
2025-10-24 01:00:00,22.5,55.86569,173.2,71.2,49.6,1280.0,153.46492,0.09,1,24,10,4,0
2025-10-24 02:00:00,21.6,59.402138,175.1,74.0,48.8,1264.0,153.44298,0.11,2,24,10,4,0
2025-10-24 03:00:00,20.75,63.816597,176.0,76.8,51.0,1145.0,153.51315,0.14,3,24,10,4,0
2025-10-24 04:00:00,20.15,66.43891,177.0,79.2,54.6,984.0,153.6908,0.09,4,24,10,4,0
2025-10-24 05:00:00,20.15,72.73116,238.4,104.5,76.7,935.0,153.98245,0.06,5,24,10,4,0
2025-10-24 06:00:00,20.2,71.57971,240.3,108.3,74.5,1150.0,154.85527,0.33,6,24,10,4,0
2025-10-24 07:00:00,21.2,66.44288,219.3,114.3,70.7,1477.0,155.70395,0.37,7,24,10,4,0
2025-10-24 08:00:00,23.45,57.943718,174.6,98.7,63.0,1609.0,156.51973,0.94,8,24,10,4,0
2025-10-24 09:00:00,26.55,45.293003,160.7,76.4,47.5,1344.0,156.943,0.9,9,24,10,4,0
2025-10-24 10:00:00,29.2,35.411686,146.2,60.1,28.1,884.0,156.91885,0.87,10,24,10,4,0
2025-10-24 11:00:00,30.45,26.997921,132.2,51.6,13.5,532.0,156.85307,0.38,11,24,10,4,0
2025-10-24 12:00:00,31.6,24.281921,119.2,49.9,7.2,414.0,156.83992,0.53,12,24,10,4,0
2025-10-24 13:00:00,32.1,22.817734,110.1,48.8,5.8,403.0,157.04167,0.52,13,24,10,4,0
2025-10-24 14:00:00,32.15,22.370285,104.1,48.2,7.9,424.0,157.30264,0.51,14,24,10,4,0
2025-10-24 15:00:00,31.75,23.512613,99.7,48.2,13.5,451.0,157.56578,0.3,15,24,10,4,0
2025-10-24 16:00:00,30.8,26.021242,96.9,49.9,22.6,509.0,157.8114,0.36,16,24,10,4,0
2025-10-24 17:00:00,29.0,28.76173,100.6,66.1,45.0,595.0,158.0351,0.95,17,24,10,4,0
2025-10-24 18:00:00,28.0,40.1388,110.8,78.0,53.8,692.0,158.21053,0.96,18,24,10,4,0
2025-10-24 19:00:00,27.25,38.765892,115.9,88.5,66.0,815.0,158.52193,0.97,19,24,10,4,0
2025-10-24 20:00:00,26.1,43.008602,117.6,92.9,75.8,1012.0,159.01315,0.98,20,24,10,4,0
2025-10-24 21:00:00,25.3,49.731285,124.8,98.7,80.8,1384.0,159.58553,0.33,21,24,10,4,0
2025-10-24 22:00:00,24.75,51.555557,134.1,104.1,83.3,1828.0,160.23903,0.32,22,24,10,4,0
2025-10-24 23:00:00,23.8,53.351597,142.0,106.4,84.7,2083.0,160.94518,0.33,23,24,10,4,0
2025-10-25 00:00:00,22.95,53.65668,147.6,106.9,85.0,1988.0,161.69518,0.15,0,25,10,5,1
2025-10-25 01:00:00,22.2,53.464165,154.6,108.3,84.2,1704.0,162.49342,0.19,1,25,10,5,1
2025-10-25 02:00:00,21.6,54.91388,162.1,110.1,83.5,1448.0,163.30702,0.16,2,25,10,5,1
2025-10-25 03:00:00,20.9,57.89063,169.0,112.0,83.5,1254.0,164.09868,0.16,3,25,10,5,1
2025-10-25 04:00:00,20.05,62.220036,175.6,113.9,83.5,1089.0,164.87062,0.2,4,25,10,5,1
2025-10-25 05:00:00,19.65,75.745995,186.3,139.2,97.2,1074.0,165.63158,0.22,5,25,10,5,1
2025-10-25 06:00:00,19.85,76.02151,195.6,147.1,92.0,1390.0,166.39255,0.21,6,25,10,5,1
2025-10-25 07:00:00,21.2,68.61571,192.8,151.8,84.2,1856.0,167.24342,0.16,7,25,10,5,1
2025-10-25 08:00:00,23.65,58.93202,169.0,127.6,72.9,2050.0,168.06578,0.25,8,25,10,5,1
2025-10-25 09:00:00,26.7,45.925552,152.7,98.0,55.1,1690.0,168.69957,0.22,9,25,10,5,1
2025-10-25 10:00:00,29.15,36.10153,143.9,77.1,33.8,1059.0,169.17325,0.46,10,25,10,5,1
2025-10-25 11:00:00,29.8,29.667156,128.5,62.6,17.7,580.0,169.54605,0.48,11,25,10,5,1
2025-10-25 12:00:00,31.2,27.109022,111.1,54.1,9.7,438.0,169.7873,0.49,12,25,10,5,1
2025-10-25 13:00:00,31.55,26.309244,104.5,52.5,6.8,449.0,169.8794,0.49,13,25,10,5,1
2025-10-25 14:00:00,31.7,25.738857,100.1,51.6,9.1,486.0,169.96054,0.17,14,25,10,5,1
2025-10-25 15:00:00,31.25,25.879192,95.5,50.9,17.8,501.0,170.0351,0.24,15,25,10,5,1
2025-10-25 16:00:00,30.35,27.061872,90.3,52.6,31.6,542.0,170.0943,0.19,16,25,10,5,1
2025-10-25 17:00:00,28.75,29.676754,121.5,78.9,49.5,632.0,170.1535,0.56,17,25,10,5,1
2025-10-25 18:00:00,27.4,32.64986,129.9,91.5,64.0,793.0,170.4342,0.64,18,25,10,5,1
2025-10-25 19:00:00,26.65,34.697144,138.3,103.6,84.2,1003.0,170.73026,0.61,19,25,10,5,1
2025-10-25 20:00:00,26.0,39.711327,149.9,115.0,100.3,1215.0,171.0614,0.56,20,25,10,5,1
2025-10-25 21:00:00,25.4,41.149998,162.1,126.2,108.9,1443.0,171.54605,0.24,21,25,10,5,1
2025-10-25 22:00:00,24.6,44.17129,170.0,133.6,113.4,1675.0,172.14912,0.15,22,25,10,5,1
2025-10-25 23:00:00,24.05,49.07694,172.3,136.4,114.9,1824.0,172.79605,0.17,23,25,10,5,1
2025-10-26 00:00:00,23.5,51.733658,171.8,136.0,112.8,1838.0,173.45395,0.21,0,26,10,6,1
2025-10-26 01:00:00,22.4,54.936142,171.4,135.5,107.7,1770.0,174.0921,0.19,1,26,10,6,1
2025-10-26 02:00:00,21.25,58.548122,171.4,135.5,102.2,1697.0,174.68858,0.15,2,26,10,6,1
2025-10-26 03:00:00,21.0,59.259262,174.2,136.4,97.0,1601.0,175.2456,0.23,3,26,10,6,1
2025-10-26 04:00:00,20.0,64.06828,178.8,139.7,91.5,1499.0,175.78069,0.24,4,26,10,6,1
2025-10-26 05:00:00,19.3,68.906784,175.6,139.2,76.2,1521.0,176.34648,0.18,5,26,10,6,1
2025-10-26 06:00:00,18.9,70.41688,175.1,141.6,76.1,1851.0,176.34648,0.22,6,26,10,6,1
2025-10-26 07:00:00,20.15,66.008385,178.8,148.1,75.2,2303.0,176.22588,0.25,7,26,10,6,1
2025-10-26 08:00:00,22.7,58.705555,159.7,128.5,69.4,2452.0,176.14474,0.24,8,26,10,6,1
2025-10-26 09:00:00,25.75,47.178802,136.4,103.1,54.2,1991.0,176.16449,0.19,9,26,10,6,1
2025-10-26 10:00:00,28.2,38.147274,110.8,76.4,34.1,1225.0,176.27632,0.49,10,26,10,6,1
2025-10-26 11:00:00,29.6,32.50302,91.5,55.6,18.7,646.0,176.26097,0.5,11,26,10,6,1
2025-10-26 12:00:00,30.7,27.893595,91.5,49.6,10.9,463.0,176.10745,0.46,12,26,10,6,1
2025-10-26 13:00:00,31.35,25.048594,86.8,47.1,7.7,465.0,176.00877,0.49,13,26,10,6,1
2025-10-26 14:00:00,31.55,23.70066,83.8,46.4,9.8,513.0,175.89037,0.17,14,26,10,6,1
2025-10-26 15:00:00,31.15,23.75759,82.4,47.0,18.8,572.0,175.77632,0.16,15,26,10,6,1
2025-10-26 16:00:00,30.35,24.86888,81.3,51.1,33.2,677.0,175.6908,0.22,16,26,10,6,1
2025-10-26 17:00:00,28.95,34.422375,88.5,63.8,59.9,789.0,175.6579,0.64,17,26,10,6,1
2025-10-26 18:00:00,27.65,35.919205,104.8,78.5,70.2,865.0,175.32675,0.63,18,26,10,6,1
2025-10-26 19:00:00,26.75,39.92138,121.1,95.0,84.6,948.0,175.04167,0.64,19,26,10,6,1
2025-10-26 20:00:00,26.15,43.589703,132.7,105.9,96.1,1133.0,174.85306,0.56,20,26,10,6,1
2025-10-26 21:00:00,25.55,46.061565,144.4,115.0,102.2,1568.0,174.6535,0.22,21,26,10,6,1
2025-10-26 22:00:00,24.9,49.303627,151.8,121.5,105.4,2103.0,174.40788,0.2,22,26,10,6,1
2025-10-26 23:00:00,23.65,53.31315,150.9,121.1,107.1,2388.0,174.14253,0.2,23,26,10,6,1
2025-10-27 00:00:00,22.6,58.68162,145.3,117.6,107.3,2180.0,173.80702,0.05,0,27,10,0,0
2025-10-27 01:00:00,21.95,61.247288,142.0,115.3,105.9,1721.0,173.40352,0.13,1,27,10,0,0
2025-10-27 02:00:00,21.5,62.345917,143.0,116.4,104.1,1382.0,172.96053,0.12,2,27,10,0,0
2025-10-27 03:00:00,21.35,63.125572,146.2,119.7,102.5,1310.0,172.54167,0.12,3,27,10,0,0
2025-10-27 04:00:00,20.9,65.10419,150.4,123.4,100.5,1358.0,172.17543,0.14,4,27,10,0,0
2025-10-27 05:00:00,20.6,66.317665,135.0,112.9,96.2,1451.0,171.81798,0.06,5,27,10,0,0
2025-10-27 06:00:00,20.25,68.205894,147.1,124.3,91.6,1650.0,171.24123,0.36,6,27,10,0,0
2025-10-27 07:00:00,21.25,66.02617,156.5,137.8,84.6,1894.0,170.86185,0.39,7,27,10,0,0
2025-10-27 08:00:00,23.4,57.373497,143.4,116.6,73.8,1933.0,170.63596,0.86,8,27,10,0,0
2025-10-27 09:00:00,26.05,48.343338,122.0,89.2,55.7,1563.0,170.375,0.87,9,27,10,0,0
2025-10-27 10:00:00,28.45,39.100986,113.9,70.5,33.8,988.0,170.07019,0.93,10,27,10,0,0
2025-10-27 11:00:00,29.1,37.90123,140.6,67.5,17.9,565.0,169.9408,0.36,11,27,10,0,0
2025-10-27 12:00:00,30.25,33.99685,142.5,64.3,11.3,456.0,170.20175,0.53,12,27,10,0,0
2025-10-27 13:00:00,29.95,34.928925,130.4,61.5,10.7,498.0,170.52414,0.48,13,27,10,0,0
2025-10-27 14:00:00,28.8,40.75515,121.5,60.1,15.1,564.0,170.8399,0.54,14,27,10,0,0
2025-10-27 15:00:00,25.85,50.850418,120.1,60.1,27.3,619.0,171.14037,0.37,15,27,10,0,0
2025-10-27 16:00:00,24.75,48.151775,119.7,64.5,44.6,697.0,171.42764,0.35,16,27,10,0,0
2025-10-27 17:00:00,25.75,46.720703,226.3,68.9,31.3,771.0,171.7215,0.96,17,27,10,0,0
2025-10-27 18:00:00,24.65,49.076817,246.8,72.4,32.5,832.0,171.83334,0.92,18,27,10,0,0
2025-10-27 19:00:00,23.75,56.539894,232.8,72.2,34.2,889.0,171.69955,0.92,19,27,10,0,0
2025-10-27 20:00:00,23.15,63.727024,200.2,70.5,35.6,944.0,171.19955,0.96,20,27,10,0,0
2025-10-27 21:00:00,22.65,68.68237,173.7,71.0,36.6,1008.0,170.42325,0.35,21,27,10,0,0
2025-10-27 22:00:00,22.3,71.05525,157.4,73.3,37.4,1070.0,169.45833,0.33,22,27,10,0,0
2025-10-27 23:00:00,22.05,74.231125,143.0,75.9,37.8,1094.0,168.4013,0.39,23,27,10,0,0
2025-10-28 00:00:00,21.9,76.34615,135.0,78.7,37.2,1043.0,167.4101,0.11,0,28,10,1,0
2025-10-28 01:00:00,21.6,78.2502,131.3,82.2,36.3,955.0,166.557,0.15,1,28,10,1,0
2025-10-28 02:00:00,21.25,80.70468,132.2,86.4,37.1,907.0,165.83113,0.12,2,28,10,1,0
2025-10-28 03:00:00,21.3,81.73283,135.5,91.0,41.4,920.0,165.17325,0.15,3,28,10,1,0
2025-10-28 04:00:00,21.4,78.96475,136.9,95.2,47.4,972.0,164.54385,0.12,4,28,10,1,0
2025-10-28 05:00:00,21.95,79.790215,133.6,95.9,43.3,1079.0,163.92543,0.08,5,28,10,1,0
2025-10-28 06:00:00,22.0,78.30855,138.3,103.8,42.8,1320.0,163.55263,0.36,6,28,10,1,0
2025-10-28 07:00:00,22.3,75.453064,136.0,110.6,41.9,1615.0,163.10307,0.33,7,28,10,1,0
2025-10-28 08:00:00,22.65,73.63308,113.2,89.9,39.3,1741.0,162.50658,0.86,8,28,10,1,0
2025-10-28 09:00:00,23.35,70.35667,88.9,68.7,33.7,1544.0,161.92105,0.89,9,28,10,1,0
2025-10-28 10:00:00,24.7,62.860764,74.7,54.8,26.5,1176.0,161.47148,0.89,10,28,10,1,0
2025-10-28 11:00:00,25.35,58.3991,72.4,48.1,20.4,875.0,161.1272,0.39,11,28,10,1,0
2025-10-28 12:00:00,25.45,56.593826,80.3,48.7,15.7,722.0,160.70175,0.49,12,28,10,1,0
2025-10-28 13:00:00,26.2,53.44749,86.4,48.9,12.1,635.0,160.35965,0.47,13,28,10,1,0
2025-10-28 14:00:00,26.3,54.504772,88.5,47.3,11.5,601.0,160.08333,0.52,14,28,10,1,0
2025-10-28 15:00:00,26.6,53.208958,87.5,45.8,15.0,611.0,159.80264,0.31,15,28,10,1,0
2025-10-28 16:00:00,26.3,55.027267,84.3,46.7,21.5,675.0,159.48903,0.33,16,28,10,1,0
2025-10-28 17:00:00,24.8,66.13507,91.5,55.6,36.4,807.0,159.09868,0.99,17,28,10,1,0
2025-10-28 18:00:00,23.9,71.57299,96.2,68.9,48.7,1063.0,158.80702,0.9,18,28,10,1,0
2025-10-28 19:00:00,23.35,74.68209,105.7,80.1,65.6,1388.0,158.73027,0.96,19,28,10,1,0
2025-10-28 20:00:00,22.6,79.63002,112.2,87.1,78.9,1625.0,158.90352,0.97,20,28,10,1,0
2025-10-28 21:00:00,22.05,83.89419,117.3,92.9,84.7,1702.0,159.26755,0.38,21,28,10,1,0
2025-10-28 22:00:00,21.6,87.04028,122.9,98.3,86.9,1693.0,159.7478,0.31,22,28,10,1,0
2025-10-28 23:00:00,21.3,86.20215,128.1,101.5,87.9,1659.0,160.29605,0.31,23,28,10,1,0
2025-10-29 00:00:00,21.0,88.07846,135.0,105.9,89.0,1622.0,160.85747,0.09,0,29,10,2,0
2025-10-29 01:00:00,20.9,88.89842,143.0,111.5,89.1,1562.0,161.45395,0.06,1,29,10,2,0
2025-10-29 02:00:00,20.75,89.72262,144.4,114.6,87.1,1475.0,162.09648,0.06,2,29,10,2,0
2025-10-29 03:00:00,20.7,88.88246,136.0,110.8,81.9,1331.0,162.7149,0.11,3,29,10,2,0
2025-10-29 04:00:00,20.65,88.04865,126.7,105.2,74.8,1160.0,163.14912,0.14,4,29,10,2,0
2025-10-29 05:00:00,20.2,87.45903,149.0,94.5,50.0,1058.0,163.36841,0.14,5,29,10,2,0
2025-10-29 06:00:00,20.3,85.56418,136.9,97.1,48.5,1109.0,163.33772,0.37,6,29,10,2,0
2025-10-29 07:00:00,21.05,81.44458,136.0,99.7,46.0,1228.0,163.1908,0.36,7,29,10,2,0
2025-10-29 08:00:00,22.8,72.73671,131.8,96.2,41.6,1252.0,162.95175,0.94,8,29,10,2,0
2025-10-29 09:00:00,24.95,63.715076,122.9,84.8,33.5,1075.0,163.0899,0.88,9,29,10,2,0
2025-10-29 10:00:00,26.85,55.338593,122.9,72.2,23.4,804.0,163.44298,0.93,10,29,10,2,0
2025-10-29 11:00:00,27.7,53.318653,153.2,72.6,15.6,595.0,163.82455,0.37,11,29,10,2,0
2025-10-29 12:00:00,28.55,49.78898,157.4,72.9,10.9,512.0,164.36183,0.46,12,29,10,2,0
2025-10-29 13:00:00,29.15,47.032257,150.4,70.1,8.4,492.0,164.89255,0.53,13,29,10,2,0
2025-10-29 14:00:00,29.2,46.15727,144.4,67.1,9.5,495.0,165.35745,0.5,14,29,10,2,0
2025-10-29 15:00:00,28.95,46.384663,145.3,66.1,15.0,514.0,165.79167,0.36,15,29,10,2,0
2025-10-29 16:00:00,28.4,48.348167,144.8,67.5,24.0,557.0,166.23685,0.3,16,29,10,2,0
2025-10-29 17:00:00,27.9,48.36972,153.7,77.5,35.1,609.0,166.69298,1.0,17,29,10,2,0
2025-10-29 18:00:00,27.1,51.997177,171.8,90.1,45.4,669.0,167.17325,0.95,18,29,10,2,0
2025-10-29 19:00:00,26.7,53.744656,195.1,101.5,59.7,739.0,167.63815,0.91,19,29,10,2,0
2025-10-29 20:00:00,25.95,60.99229,221.7,109.9,70.8,811.0,168.10745,0.96,20,29,10,2,0
2025-10-29 21:00:00,25.85,60.20573,249.6,117.1,76.1,897.0,168.60745,0.33,21,29,10,2,0
2025-10-29 22:00:00,25.3,60.65178,275.7,123.4,78.2,985.0,169.13815,0.37,22,29,10,2,0
2025-10-29 23:00:00,24.75,65.91718,302.7,127.1,77.4,1026.0,169.6886,0.38,23,29,10,2,0
2025-10-30 00:00:00,24.7,63.45987,326.0,129.9,72.7,977.0,170.25,0.07,0,30,10,3,0
2025-10-30 01:00:00,24.1,66.407936,341.8,129.0,65.1,882.0,170.77632,0.14,1,30,10,3,0
2025-10-30 02:00:00,24.0,66.80789,359.5,124.8,57.5,818.0,171.1601,0.15,2,30,10,3,0
2025-10-30 03:00:00,23.5,69.28461,366.9,120.6,49.5,798.0,171.38376,0.06,3,30,10,3,0
2025-10-30 04:00:00,23.05,71.64384,357.6,117.1,41.6,810.0,171.59868,0.06,4,30,10,3,0
2025-10-30 05:00:00,22.85,77.700325,170.0,91.5,26.4,895.0,171.85965,0.06,5,30,10,3,0
2025-10-30 06:00:00,22.55,79.62318,136.4,89.6,31.6,1143.0,171.79385,0.39,6,30,10,3,0
2025-10-30 07:00:00,22.95,77.71519,119.2,92.4,38.5,1464.0,171.62938,0.31,7,30,10,3,0
2025-10-30 08:00:00,23.4,76.34135,99.2,87.1,42.2,1629.0,171.4693,0.88,8,30,10,3,0
2025-10-30 09:00:00,24.8,71.512566,85.2,78.7,39.2,1493.0,171.26974,0.89,9,30,10,3,0
2025-10-30 10:00:00,26.05,68.0634,82.7,71.2,32.9,1200.0,171.13596,0.93,10,30,10,3,0
2025-10-30 11:00:00,27.3,64.61996,82.0,69.4,28.4,953.0,171.11404,0.31,11,30,10,3,0
2025-10-30 12:00:00,27.25,61.478054,78.0,68.9,27.2,811.0,171.04385,0.5,12,30,10,3,0
2025-10-30 13:00:00,26.85,63.332256,78.0,69.8,27.8,715.0,170.95613,0.46,13,30,10,3,0
2025-10-30 14:00:00,26.65,63.684357,77.5,70.3,30.1,685.0,170.94955,0.5,14,30,10,3,0
2025-10-30 15:00:00,26.35,64.61921,77.1,70.8,33.3,735.0,171.01973,0.35,15,30,10,3,0
2025-10-30 16:00:00,26.05,65.77497,78.5,72.6,38.4,852.0,171.1228,0.31,16,30,10,3,0
2025-10-30 17:00:00,24.9,74.93631,87.3,83.6,50.7,1013.0,171.23465,0.92,17,30,10,3,0
2025-10-30 18:00:00,24.75,76.550606,106.9,103.4,69.8,1227.0,171.36842,0.93,18,30,10,3,0
2025-10-30 19:00:00,23.95,82.82223,124.8,121.5,96.3,1487.0,171.6601,0.97,19,30,10,3,0
2025-10-30 20:00:00,23.5,88.28827,141.6,137.8,117.4,1747.0,172.09868,0.97,20,30,10,3,0
2025-10-30 21:00:00,23.2,91.28713,156.9,153.7,127.7,2040.0,172.71053,0.37,21,30,10,3,0
2025-10-30 22:00:00,23.05,93.25094,167.2,164.4,132.5,2334.0,173.51317,0.32,22,30,10,3,0
2025-10-30 23:00:00,22.85,94.96451,165.8,163.0,134.9,2491.0,174.41228,0.32,23,30,10,3,0
2025-10-31 00:00:00,22.85,93.81249,163.4,161.1,135.2,2420.0,175.19957,0.1,0,31,10,4,0
2025-10-31 01:00:00,22.7,93.80571,163.9,161.6,133.1,2213.0,175.88377,0.07,1,31,10,4,0
2025-10-31 02:00:00,22.5,94.37256,162.5,160.7,130.1,2006.0,176.5987,0.07,2,31,10,4,0
2025-10-31 03:00:00,22.25,94.94224,162.1,159.7,127.1,1851.0,177.38597,0.15,3,31,10,4,0
2025-10-31 04:00:00,22.05,95.81199,159.7,157.4,123.3,1697.0,178.24342,0.12,4,31,10,4,0
2025-10-31 05:00:00,21.55,95.50222,105.0,97.1,54.3,1530.0,179.1272,0.07,5,31,10,4,0
2025-10-31 06:00:00,21.4,96.97798,112.5,102.7,52.0,1331.0,179.24998,0.32,6,31,10,4,0
2025-10-31 07:00:00,22.15,94.93854,121.1,108.7,48.5,1119.0,179.53728,0.3,7,31,10,4,0
2025-10-31 08:00:00,23.2,90.45359,109.0,91.3,43.1,936.0,179.89473,0.9,8,31,10,4,0
2025-10-31 09:00:00,24.85,78.96024,87.8,65.4,34.2,798.0,179.98683,0.87,9,31,10,4,0
2025-10-31 10:00:00,26.6,67.961136,72.6,55.6,23.3,690.0,179.69518,0.93,10,31,10,4,0
2025-10-31 11:00:00,27.85,61.23157,73.8,56.5,14.9,602.0,179.35307,0.32,11,31,10,4,0
2025-10-31 12:00:00,29.1,55.02734,76.4,56.1,10.2,529.0,179.07018,0.51,12,31,10,4,0
2025-10-31 13:00:00,29.9,50.931362,76.1,54.4,8.0,478.0,178.78947,0.47,13,31,10,4,0
2025-10-31 14:00:00,30.25,48.07501,76.6,53.3,8.4,457.0,178.45175,0.46,14,31,10,4,0
2025-10-31 15:00:00,30.3,46.74567,82.4,52.4,11.1,472.0,178.07895,0.37,15,31,10,4,0
2025-10-31 16:00:00,29.65,47.165535,91.7,52.5,16.4,518.0,177.67545,0.39,16,31,10,4,0
2025-10-31 17:00:00,28.2,55.323055,120.1,84.8,37.2,593.0,177.23463,0.99,17,31,10,4,0
2025-10-31 18:00:00,26.9,64.135666,139.7,99.9,58.4,716.0,177.26096,0.91,18,31,10,4,0
2025-10-31 19:00:00,26.1,68.28464,160.2,117.3,87.2,867.0,177.1842,0.95,19,31,10,4,0
2025-10-31 20:00:00,25.5,69.88391,170.0,126.2,105.1,983.0,177.0921,0.95,20,31,10,4,0
2025-10-31 21:00:00,24.8,71.06869,172.8,124.8,102.5,1043.0,176.83772,0.31,21,31,10,4,0
2025-10-31 22:00:00,24.0,73.40352,183.0,120.1,89.0,1067.0,176.20395,0.37,22,31,10,4,0
2025-10-31 23:00:00,23.35,80.7281,198.8,114.8,75.3,1055.0,175.23245,0.38,23,31,10,4,0
2025-11-01 00:00:00,22.95,81.68435,210.9,109.9,64.0,986.0,174.17545,0.18,0,1,11,5,1
2025-11-01 01:00:00,22.65,81.64682,223.5,107.8,52.6,880.0,173.05263,0.25,1,1,11,5,1
2025-11-01 02:00:00,22.0,84.67588,232.4,105.7,43.7,799.0,171.8728,0.16,2,1,11,5,1
2025-11-01 03:00:00,21.2,89.477196,236.6,104.8,38.5,744.0,170.66667,0.17,3,1,11,5,1
2025-11-01 04:00:00,20.8,92.27544,235.2,103.6,35.8,714.0,169.46272,0.16,4,1,11,5,1
2025-11-01 05:00:00,20.9,94.59844,273.8,116.4,50.2,771.0,168.2829,0.17,5,1,11,5,1
2025-11-01 06:00:00,20.75,96.068184,258.0,117.3,51.8,1029.0,168.70615,0.22,6,1,11,5,1
2025-11-01 07:00:00,21.25,91.44674,237.5,122.5,53.4,1373.0,169.02632,0.16,7,1,11,5,1
2025-11-01 08:00:00,23.05,81.44385,194.6,117.3,50.5,1519.0,169.32895,0.2,8,1,11,5,1
2025-11-01 09:00:00,25.95,64.13187,173.2,100.4,38.8,1269.0,169.89912,0.24,9,1,11,5,1
2025-11-01 10:00:00,28.35,48.3349,151.8,83.6,22.5,820.0,170.66667,0.52,10,1,11,5,1
2025-11-01 11:00:00,29.8,36.28267,119.2,71.9,10.3,479.0,171.2807,0.55,11,1,11,5,1
2025-11-01 12:00:00,30.55,31.084106,102.0,63.8,4.8,377.0,171.61842,0.48,12,1,11,5,1
2025-11-01 13:00:00,30.85,29.07371,100.1,59.8,3.2,382.0,171.7873,0.5,13,1,11,5,1
2025-11-01 14:00:00,30.75,28.757837,108.5,59.0,6.0,413.0,171.9057,0.18,14,1,11,5,1
2025-11-01 15:00:00,30.4,29.241982,124.3,60.1,15.5,443.0,172.0307,0.2,15,1,11,5,1
2025-11-01 16:00:00,29.6,29.612244,138.3,63.3,29.3,498.0,172.19957,0.24,16,1,11,5,1
2025-11-01 17:00:00,26.95,47.196533,195.1,98.3,42.3,571.0,172.43642,0.59,17,1,11,5,1
2025-11-01 18:00:00,25.55,51.93021,209.5,104.8,44.1,682.0,172.73247,0.62,18,1,11,5,1
2025-11-01 19:00:00,24.65,54.967278,224.4,108.0,46.5,812.0,172.83994,0.6,19,1,11,5,1
2025-11-01 20:00:00,24.05,55.529392,240.3,109.4,46.9,889.0,172.63597,0.64,20,1,11,5,1
2025-11-01 21:00:00,23.45,57.571148,251.5,111.8,44.2,874.0,172.26755,0.21,21,1,11,5,1
2025-11-01 22:00:00,22.95,58.19821,253.3,112.7,39.5,807.0,171.98245,0.18,22,1,11,5,1
2025-11-01 23:00:00,22.0,67.683586,244.0,111.1,34.3,741.0,171.82018,0.23,23,1,11,5,1
2025-11-02 00:00:00,21.35,67.98754,224.9,107.1,28.2,688.0,171.73904,0.21,0,2,11,6,1
2025-11-02 01:00:00,21.15,67.72911,201.2,102.2,21.6,636.0,171.67764,0.24,1,2,11,6,1
2025-11-02 02:00:00,20.85,68.54638,180.7,97.6,16.8,604.0,171.55484,0.18,2,2,11,6,1
2025-11-02 03:00:00,20.1,71.56134,169.5,93.6,14.5,579.0,171.3772,0.23,3,2,11,6,1
2025-11-02 04:00:00,19.55,73.330795,166.2,90.8,14.0,572.0,171.13159,0.23,4,2,11,6,1
2025-11-02 05:00:00,19.4,78.67786,171.8,93.6,16.0,641.0,170.85089,0.25,5,2,11,6,1
2025-11-02 06:00:00,19.25,79.6703,162.5,95.5,24.4,880.0,170.35088,0.25,6,2,11,6,1
2025-11-02 07:00:00,19.9,77.50305,158.3,100.6,35.5,1194.0,169.8728,0.17,7,2,11,6,1
2025-11-02 08:00:00,21.6,73.45236,144.8,99.4,40.5,1350.0,169.39253,0.22,8,2,11,6,1
2025-11-02 09:00:00,23.75,65.08645,137.4,93.8,33.4,1196.0,169.0,0.15,9,2,11,6,1
2025-11-02 10:00:00,25.75,58.494175,129.5,88.0,20.2,884.0,168.85526,0.53,10,2,11,6,1
2025-11-02 11:00:00,27.6,50.496006,123.4,77.1,9.9,640.0,168.95175,0.54,11,2,11,6,1
2025-11-02 12:00:00,28.8,39.32611,129.0,69.4,5.6,551.0,169.06578,0.47,12,2,11,6,1
2025-11-02 13:00:00,29.3,35.556038,147.6,65.9,4.3,530.0,169.1886,0.46,13,2,11,6,1
2025-11-02 14:00:00,29.35,35.22163,182.5,65.7,6.1,539.0,169.32237,0.21,14,2,11,6,1
2025-11-02 15:00:00,29.05,35.48629,220.7,66.8,12.8,575.0,169.4693,0.15,15,2,11,6,1
2025-11-02 16:00:00,28.05,39.11725,251.5,69.8,22.7,640.0,169.61624,0.19,16,2,11,6,1
2025-11-02 17:00:00,26.2,47.91648,307.3,91.7,31.3,710.0,169.75877,0.63,17,2,11,6,1
2025-11-02 18:00:00,24.6,54.42647,321.3,97.3,34.0,792.0,169.61403,0.63,18,2,11,6,1
2025-11-02 19:00:00,23.7,56.345394,334.3,99.9,37.7,878.0,169.44957,0.58,19,2,11,6,1
2025-11-02 20:00:00,23.1,56.015015,340.9,101.3,39.8,914.0,169.27193,0.64,20,2,11,6,1
2025-11-02 21:00:00,22.45,56.21864,333.4,101.7,39.2,861.0,169.0943,0.17,21,2,11,6,1
2025-11-02 22:00:00,21.75,57.15607,308.3,99.7,37.0,757.0,168.8728,0.21,22,2,11,6,1
2025-11-02 23:00:00,21.6,60.376816,274.7,97.1,34.4,664.0,168.58772,0.19,23,2,11,6,1
2025-11-03 00:00:00,21.2,60.086773,240.3,93.8,31.1,594.0,168.28072,0.05,0,3,11,0,0
2025-11-03 01:00:00,20.55,61.32349,212.8,90.8,27.3,534.0,167.98904,0.14,1,3,11,0,0
2025-11-03 02:00:00,19.65,64.20118,193.2,87.8,24.5,510.0,167.73903,0.12,2,3,11,0,0
